reference;name;family;price;category;description;disponibility;image;quantity;selled;sous_category;reste
57152;PL BEURRE DE KARITE NATURA 135G;57;1 800,00;Produits Locaux;;Oui;beurre de karite natura 135g.avif;100;0;Produits Locaux;100
57154;PL ARACHIDE ENROBE/COCO RAPE/ARACHIDE ENROBE EPICE FENOU 100G;57; 850,00;Produits Locaux;;Oui;arachide enrobe Fenou.avif;100;0;Produits Locaux;100
57156;PL HUILE DAMANDE DE BAOBAB SUZANNE SANTE 100ML;57;1 800,00;Produits Locaux;;Oui;huile amande baobab suzanne.avif;100;0;Produits Locaux;100
57159;PL AFRICA GOLDEN GEL WURA PETIT;57;1 200,00;Produits Locaux;;Oui;golden gel wura petit.avif;100;0;Produits Locaux;100
57160;PL CHIPS DE PATATE GRILLEE DELICES ROYAL;57; 600,00;Produits Locaux;;Oui;chips patate grillee.avif;100;0;Produits Locaux;100
57160;PL CHIPS DE TAROT NATURE DELICES ROYAL;57; 600,00;Produits Locaux;;Oui;chips de tarot.avif;100;0;Produits Locaux;100
57160;PL CHIPS DE FRUIT A PAIN BLEFOUTOU DELICES ROYAL;57; 600,00;Produits Locaux;;Oui;chips fruit a pain.avif;100;0;Produits Locaux;100
57160;PL CHIPS DE BANANE DELICES ROYAL;57; 600,00;Produits Locaux;;Oui;chips banane epice delices.avif;100;0;Produits Locaux;100
57162;PL DEGUE PASSION DELICE ROYAL 200G;57;1 500,00;Produits Locaux;;Oui;degue passion delices.avif;100;0;Produits Locaux;100
57163;PL RIZ SOUFFLER DELICE ROYAL BOUTEILLE;57;1 300,00;Produits Locaux;;Oui;riz soufle delices.avif;100;0;Produits Locaux;100
57164;PL TAPIOKA  DELICE ROYAL BOUTEILLE;57;1 300,00;Produits Locaux;;Oui;tapioca delice bouteille.avif;100;0;Produits Locaux;100
57169;PL LEGUMES SECHES MENTHE POIVREE BADEME 50G;57;1 850,00;Produits Locaux;;Oui;menthe poivree bademe.avif;100;0;Produits Locaux;100
57169;PL LEGUMES SECHES TCHIAYO BADEME 90G;57;1 850,00;Produits Locaux;;Oui;tchiayo bademe.avif;100;0;Produits Locaux;100
57169;PL LEGUMES SECHES GBOMAN BADEME 90G;57;1 850,00;Produits Locaux;;Oui;gboman bademe.avif;100;0;Produits Locaux;100
57169;PL LEGUMES SECHES KPOYIBA BADEME 90G;57;1 850,00;Produits Locaux;;Oui;kpoyiba bademe.avif;100;0;Produits Locaux;100
57169;PL LEGUMES SECHES FEVI BADEME 90G;57;1 850,00;Produits Locaux;;Oui;fevi bademe.avif;100;0;Produits Locaux;100
57170;PL HUILE DE COCO ORA 100ML;57;1 300,00;Produits Locaux;;Oui;huile coco ora.avif;100;0;Produits Locaux;100
57178;PL PUREE D'AIL FRAIS XPRESS 500G;57;2 000,00;Produits Locaux;;Oui;puree ail frais xpress.avif;100;0;Produits Locaux;100
571801;PL CHOCOLAT BLANC DULKA 200G;57;2 300,00;Produits Locaux;;Oui;chocolat blanc dulka.avif;100;0;Produits Locaux;100
57197;PL LIQUEUR BOSS DABISSO 70CL;57;10 000,00;Produits Locaux;;Oui;liqueur boss dabisso.avif;100;0;Produits Locaux;100
57198;PL ANDOU BY NOL MARKET;57; 500,00;Produits Locaux;;Oui;andou nol.avif;100;0;Produits Locaux;100
57199;PL PETIT COLA EN POUDRE TADAGBE 100G;57;2 000,00;Produits Locaux;;Oui;petit cola tadagbe.avif;100;0;Produits Locaux;100
57200;HUILE DE MANDARINE BIO VIVRE 10ML;57;4 000,00;Produits Locaux;;Oui;huile mandarine.avif;100;0;Produits Locaux;100
57201;PL SACHET DE 14 BONBON TOFFI  TOFIDOUX;57;1 500,00;Produits Locaux;;Oui;sachet tofidoux 14.avif;100;0;Produits Locaux;100
57203;HUILE DE GINGEMBRE BIO VIVRE 10ML;57;5 000,00;Produits Locaux;;Oui;huile gingembre bio.avif;100;0;Produits Locaux;100
57204;HUILE DE CITRONNELLE BIO VIVRE 10ML;57;3 500,00;Produits Locaux;;Oui;huile citronnelle bio.avif;100;0;Produits Locaux;100
57205;HUILE DE MENTHE BIO VIVRE 10ML;57;3 500,00;Produits Locaux;;Oui;huile menthe bio.avif;100;0;Produits Locaux;100
57206;HUILE DE LAURIER BIO VIVRE 10ML;57;5 500,00;Produits Locaux;;Oui;huile laurier bio.avif;100;0;Produits Locaux;100
57207;HUILE D'EUCALYTUS BIO VIVRE 10ML;57;3 000,00;Produits Locaux;;Oui;huile ecalyptus bio.avif;100;0;Produits Locaux;100
57208;HUILE DE NIAOULI BIO VIVRE 10ML;57;3 200,00;Produits Locaux;;Oui;huile fiaouli bio.avif;100;0;Produits Locaux;100
57210;PL MIEL TAURUS;57;10 000,00;Produits Locaux;;Oui;miel taurus.avif;100;0;Produits Locaux;100
57211;PL ARACHIDE SALEES NOL MARKET 1KG;57;1 700,00;Produits Locaux;;Oui;arachide nol salee.avif;100;0;Produits Locaux;100
572123;PL MIEL AA  LA MENTHE MOUGA BENIN;57;1 700,00;Produits Locaux;;Oui;miel menthe mouga.avif;100;0;Produits Locaux;100
57213;PL FRITURE NATURE TEMILOLA 500G;57;2 200,00;Produits Locaux;;Oui;friture nature temilola.avif;100;0;Produits Locaux;100
57214;PL THE MINCEUR CLOU CHIA GINF CANNELLE BY THIA X30;57;3 900,00;Produits Locaux;;Oui;the minceur clou chia.avif;100;0;Produits Locaux;100
57215;PL THE REPOSANT/NETTOYANT/LIBIDO BY THIA X10;57;1 500,00;Produits Locaux;;Oui;the reposant nettoyant.avif;100;0;Produits Locaux;100
57216;PL LIQUEUR DE NONI GREEN HOUSE 75CL;57;8 500,00;Produits Locaux;;Oui;liqueur noni green house.avif;100;0;Produits Locaux;100
57217;PL JUS DE NONI GREEN HOUSE 0.25L;57;2 500,00;Produits Locaux;;Oui;jus de noni petit.avif;100;0;Produits Locaux;100
57218;PL PACK GOLDEN DETOX GOLDEN JUICE X6;57;2 500,00;Produits Locaux;;Oui;pack golden juice detox.avif;100;0;Produits Locaux;100
57220;PL LIQUEUR DE PALME AU BISSAP & AU PETIT COLA ST CLEMENTINE 75CL;57;6 000,00;Produits Locaux;;Oui;liqueur sainte clementine.avif;100;0;Produits Locaux;100
57221;PL LIQUEUR DE PALME AU BISSAP & AU PETIT COLA ST CLEMENTINE 33CL;57;3 000,00;Produits Locaux;;Oui;liqueur sainte clementine petit.avif;100;0;Produits Locaux;100
57223;PL VIN ROUGE DE TABLE MOELLEUX  DAHOMEY 75CL;57;5 000,00;Produits Locaux;;Oui;vin rouge moelleux dahomey.avif;100;0;Produits Locaux;100
57227;PL TOFFI AU FONDANT SAVEUR MANGUE SWEET  BENIN 55G;57;1 000,00;Produits Locaux;;Oui;toffi fondant mangue.avif;100;0;Produits Locaux;100
57227;PL TOFFI AU FONDANT SAVEUR CHILI SWEET  BENIN 55G;57;1 000,00;Produits Locaux;;Oui;toffi fondant chilli.avif;100;0;Produits Locaux;100
57227;PL TOFFI AU FONDANT SAVEUR GINGEMBRE SWEET  BENIN 55G;57;1 000,00;Produits Locaux;;Oui;toffi au fondant gingembre.avif;100;0;Produits Locaux;100
57228;PL COKTAIL DE FRUIT & LEGUMES HEMOROZINE 1L;57;7 000,00;Produits Locaux;;Oui;cocktail fruits legumes hemorozine.avif;100;0;Produits Locaux;100
57229;PL HUILE DE COCO VIERGE DE PAULE 250ML;57;2 300,00;Produits Locaux;;Oui;huile de coco de paule.avif;100;0;Produits Locaux;100
57230;PL AGBELI MANILLE CROUSTILLE 500G;57;1 700,00;Produits Locaux;;Oui;agbeli mama croustille.avif;100;0;Produits Locaux;100
57230;PL MAWE MANILLE CROUSTILLE 500G;57;1 700,00;Produits Locaux;;Oui;mawe mama croustille.avif;100;0;Produits Locaux;100
572301;PL FARINE DE MAIS VIOLET SAWAH 800G;57;2 000,00;Produits Locaux;;Oui;farine de mais violet sawah.avif;100;0;Produits Locaux;100
572302;PL AKLUI VIOLET SAWAH 250G;57;1 000,00;Produits Locaux;;Oui;aklui violet sawah.avif;100;0;Produits Locaux;100
572360;PL PIMENT YEBESSI 500G;57;3 500,00;Produits Locaux;;Oui;piment yebessi.avif;100;0;Produits Locaux;100
57237;PL RIZ DE MONTAGNE ALAFIA 5KG;575;4 800,00;Produits Locaux;;Oui;riz alafia 5 kg.avif;100;0;Produits locaux ;100
57239;PL FEUILLES DE MORINGA SECHEES BY NOL MAKET 100G;57;1 400,00;Produits Locaux;;Oui;feuilles moringa sechees nol 100g.avif;100;0;Produits Locaux;100
57240;PL FEUILLE DE LAURIER BY NOL MARKET 30G;57; 500,00;Produits Locaux;;Oui;feuilles laurier nol.avif;100;0;Produits Locaux;100
57241;PL CONFITURE DE BISSAP ALIMENTATION 2.0 225G;57;1 600,00;Produits Locaux;;Oui;confitures bissap alimentation.avif;100;0;Produits Locaux;100
57243;PL CHIPS DE POMME DE TERRE BEL AGRI 150G;57;1 300,00;Produits Locaux;;Oui;chips pomme de terre bel agri.avif;100;0;Produits Locaux;100
57247;PL PACK DE JUS DE COCKTAILS ANANAS MANGU DIVINA X6;57;2 200,00;Produits Locaux;;Oui;pack jus de cocktail divina ananas mangue.avif;100;0;Produits Locaux;100
57248;PL CHOCOLAT NOIR 85 CACAO DULKA 70G;57; 900,00;Produits Locaux;;Oui;chocolat noir dulka 85%.avif;100;0;Produits Locaux;100
57249;PL CHOCOLAT NOIR 70 CACAO DULKA 70G;57; 900,00;Produits Locaux;;Oui;chocolat noir dulka 70% 70g.avif;100;0;Produits Locaux;100
57251;PL MOUGOULIY WAKIZA 75CL;57;7 000,00;Produits Locaux;;Oui;mougouly wakiza.avif;100;0;Produits Locaux;100
57252;PL SAVON KOTO AUX HUILES FRUITE QUESIAH 125G;57;1 000,00;Produits Locaux;;Oui;fruitee quesiah.avif;100;0;Produits Locaux;100
57252;PL SAVON KOTO AU CITRON QUESIAH 125G;57;1 000,00;Produits Locaux;;Oui;citron quesiah.avif;100;0;Produits Locaux;100
57252;PL SAVON KOTO A LA MENTHE POIVREE QUESIAH 125G;57;1 000,00;Produits Locaux;;Oui;menthe poivree quesiah.avif;100;0;Produits Locaux;100
57254;PL LOTION AIGLE MIRACULEUX;57; 600,00;Produits Locaux;;Oui;lotion aigle miraculeux.avif;100;0;Produits Locaux;100
57255;PL JUS DE NECTAR DE MANGE YONNA 1L;57;1 700,00;Produits Locaux;;Oui;jus nectar mangue yonna.avif;100;0;Produits Locaux;100
57256;PL COOKIES DE FONIO & MANIOC MIRO 150G;57;2 000,00;Produits Locaux;;Oui;cookies de fonio minis.avif;100;0;Produits Locaux;100
57257;PL PIMENT DE TABLE VERT YON NA 500G;57;1 100,00;Produits Locaux;;Oui;piment vert yonna.avif;100;0;Produits Locaux;100
57257;PL PIMENT DE TABLE ROUGE YON NA 500G;57;1 100,00;Produits Locaux;;Oui;piment rouge yonna.avif;100;0;Produits Locaux;100
57258;PL PEPITES DE MANGUE AU GINGEMBRE FRUIT 200G;57;2 500,00;Produits Locaux;;Oui;pepites mangue gingembre.avif;100;0;Produits Locaux;100
57259;PL SODABI CAMANGA QUEEN OF SOTO 75CL;57;10 000,00;Produits Locaux;;Oui;sodabi camanga queen of soto.avif;100;0;Produits Locaux;100
57265;PL GALETTE DE MAIS FAVEUR DIVINE X21;57; 700,00;Produits Locaux;;Oui;galette mais faveur divine.avif;100;0;Produits Locaux;100
57267;PL HUILE DE TOMATE & PAPAYE  PURETHNIK 100ML;57;3 000,00;Produits Locaux;;Oui;huile tomat papaye purethink.avif;100;0;Produits Locaux;100
57268;PL BEURRE DE CACAO BRUT MOS 100G;57;2 500,00;Produits Locaux;;Oui;beurre cacao but.avif;100;0;Produits Locaux;100
57273;PL CURRY BIEN ETRE 150G;57;1 500,00;Produits Locaux;;Oui;curry bien etre.avif;100;0;Produits Locaux;100
57274;PL LANHOUIN POISSON SALE SECHE BIEN ETRE 150G;57;2 000,00;Produits Locaux;;Oui;lanhouin bien etre.avif;100;0;Produits Locaux;100
57275;PL SEMOULE DE MAIS ODARA 300G;57;1 000,00;Produits Locaux;;Oui;semoule mais odara.avif;100;0;Produits Locaux;100
57276;PL POISSON MOULU BIEN ETRE 150G;57;1 700,00;Produits Locaux;;Oui;poisson moulu bien etre.avif;100;0;Produits Locaux;100
57288;PL GRAINE DE FENUGREC ISRAEL AGRO 100G;57;1 000,00;Produits Locaux;;Oui;graine de fenugrec israel agro.avif;100;0;Produits Locaux;100
57290;PL KOCADA AFRICA SWEFT FOOD 750G;57;1 300,00;Produits Locaux;;Oui;kocada africa sweft food.avif;100;0;Produits Locaux;100
57296;PL SODABI ETIQUETTE NOIR KETEKE 25CL;57;1 200,00;Produits Locaux;;Oui;sodabi etiq noir keteke 25cl.avif;100;0;Produits Locaux;100
57297;PL SODABI APERITIF KETEKE 25CL;57;1 000,00;Produits Locaux;;Oui;sodabi apperitif keteke 25cl.avif;100;0;Produits Locaux;100
57298;PL SODABI KETEKE ETIQUETTE NOIR 1L;57;3 600,00;Produits Locaux;;Oui;sodabi keteke etiq noir 1L.avif;100;0;Produits Locaux;100
57299;PL SODABI BLANC KETEKE 25CL;57; 850,00;Produits Locaux;;Oui;sodabi blanc keteke 25cl.avif;100;0;Produits Locaux;100
573010;PL HUILE VEGETALE D MORINGA BIO;57;5 000,00;Produits Locaux;;Oui;huile vegetale moringa.avif;100;0;Produits Locaux;100
57302;PL AKLUI DE MAIS FERMENTE TAA DOXO 250G;57; 700,00;Produits Locaux;;Oui;aklui mais fermente taa doxo.avif;100;0;Produits Locaux;100
57304;PL BOISSON SPIRITUELLE A BASE DE PLANTES 3 GBOZA 200ML;57; 700,00;Produits Locaux;;Oui;boisson spirituelle gboza.avif;100;0;Produits Locaux;100
57306;PL JUS DE FRUITS COROSSOL OTHENTIKS 75CL;57;2 200,00;Produits Locaux;;Oui;corossol othenkis.avif;100;0;Produits Locaux;100
57309;PL JUS DE FRUITS ANANAS OTHENTIKS 75CL;57;1 500,00;Produits Locaux;;Oui;ananas othenkis.avif;100;0;Produits Locaux;100
57309;PL JUS DE FRUITS MANGUE OTHENTIKS 75CL;57;1 500,00;Produits Locaux;;Oui;mangue othenkis.avif;100;0;Produits Locaux;100
57309;PL JUS DE FRUITS GINGEMBRE OTHENTIKS 75CL;57;1 500,00;Produits Locaux;;Oui;gingembre othenkis.avif;100;0;Produits Locaux;100
57311;PL PATE DE CAJOU COD 250G;57;2 300,00;Produits Locaux;;Oui;pate cajou COD.avif;100;0;Produits Locaux;100
57312;PL CONFISERIE ARTISANAL TOFIDOUX X6;57;5 700,00;Produits Locaux;;Oui;confiserie artisanale tofidoux.avif;100;0;Produits Locaux;100
57313;PL CHIPS DE MANIOC SOUFFLE KRAKOMAX 100G;57; 700,00;Produits Locaux;;Oui;chips manioc souffle.avif;100;0;Produits Locaux;100
57314;PL VIN DE CAFE MOELLEUX NIAOULI  75CL;57;6 100,00;Produits Locaux;;Oui;cafe moelleux niaouli.avif;100;0;Produits Locaux;100
57314A;PL VIN DE CAFE SEC NIAOULI  75CL;57;7 800,00;Produits Locaux;;Oui;vin cafe sec niaouli.avif;100;0;Produits Locaux;100
57315;PL APHRO COFFEE PERFORMANCE & ENDURANCE SEXUELLE X10;57;17 000,00;Produits Locaux;;Oui;afro coffe performance sexuelle.avif;100;0;Produits Locaux;100
57316;PL MINI COFFRET DE 4 CHOCOLAT PRALINE OKOCHOKO 40G;57;2 500,00;Produits Locaux;;Oui;coffret okochoko x4.avif;100;0;Produits Locaux;100
57318;PL PUREE DE TOMATE MIRAS 500G;57;1 500,00;Produits Locaux;;Oui;puree de tomate miras.avif;100;0;Produits Locaux;100
57320;PL CHOCOLAT LAIT DULKA 70G;57; 900,00;Produits Locaux;;Oui;chocolat dulka 70g.avif;100;0;Produits Locaux;100
57321;PL ALCOOL A BRULER 95° LOC;57;2 400,00;Produits Locaux;;Oui;alcool à bruler.avif;100;0;Produits Locaux;100
57324;PL SUCRE EN STICK BROWN SUNNY 250G;57;1 500,00;Produits Locaux;;Oui;sucre brown sugar sunny.avif;100;0;Produits Locaux;100
57325;PL COFFRET DE 4 SAVON NATURA;57;5 000,00;Produits Locaux;;Oui;coffret natura.avif;100;0;Produits Locaux;100
57328;PL GARI DE TABLE LONGUE VIE 4 KG;57;5 300,00;Produits Locaux;;Oui;gari table longue vie 4kg.avif;100;0;Produits Locaux;100
57332;PL RIZ SEMI BLANCHI SORIZ DELOR 5KG;575;4 700,00;Produits Locaux;;Oui;riz soriz delor 5kg.avif;100;0;Produits locaux ;100
57333;PL POIVRE NOIR MOULU SIDKO/MIRAS;57;2 300,00;Produits Locaux;;Oui;poivre noir sidko.avif;100;0;Produits Locaux;100
57337;PL GARI DE PATATE DOUCES SUZANNE SANTE 500G;57;2 500,00;Produits Locaux;;Oui;gari de patate douce suzanne.avif;100;0;Produits Locaux;100
57338;PL BEURRE DE KARITE BAOBAB VANILLE NATURA 150ML;57;2 500,00;Produits Locaux;;Oui;beurre karite baobab vanille natura.avif;100;0;Produits Locaux;100
57339;PL  VIN DE BISSAP DEMI SEC LE VAINQUEUR 75CL;57;5 500,00;Produits Locaux;;Oui;vin bissap vainqueur 75cl.avif;100;0;Produits Locaux;100
57343;PL FARINE DE COSSETTE DE MANIOC ALABRA KONGODE 500G;57;1 500,00;Produits Locaux;;Oui;farine cossette kongode alabra.avif;100;0;Produits Locaux;100
57348;PL CHAMPIGNON SECHES  MYCI 50G;57;1 200,00;Produits Locaux;;Oui;champigons sechees.avif;100;0;Produits Locaux;100
57348A;PL CHAMPIGNON SECHE SEDAMI 50G;57;1 500,00;Produits Locaux;;Oui;champignons seches sedami.avif;100;0;Produits Locaux;100
57349;PL CACAHOUET DE CAJOU/MIEL ECODI;57;1 200,00;Produits Locaux;;Oui;cacahouette cajou miel ecodi.avif;100;0;Produits Locaux;100
57350;PL CHOCOLAT LAIT COCO DULKA 70G;57; 900,00;Produits Locaux;;Oui;chocolat dulka lait coco.avif;100;0;Produits Locaux;100
57354;PL CROQUETTE DE PETIT COLA AGRI LOCAL 180MG;57;2 000,00;Produits Locaux;;Oui;croquette petit cola agri local.avif;100;0;Produits Locaux;100
57355;PL HUILE DE COCO AGRILOCAL;57;2 100,00;Produits Locaux;;Oui;huile coco agri local.avif;100;0;Produits Locaux;100
57356;PL PUR MIEL DHORIZON DONGA ONG MOUGA;57;3 300,00;Produits Locaux;;Oui;pur miel horizon donga.avif;100;0;Produits Locaux;100
57357;PL BISCUIT FARINE MIXTE AU SORGHO  CHEF MAEL 100G;57;1 000,00;Produits Locaux;;Oui;biscuit farine sorgho cheffe maelle.avif;100;0;Produits Locaux;100
57358;PL FARINE DE SOUCHET LONGUE VIE 500G;57;2 000,00;Produits Locaux;;Oui;farine souchet longue vie.avif;100;0;Produits Locaux;100
57359;PL NOIX DE CAJOU LE TROPICAL ODARA 300G;57;3 500,00;Produits Locaux;;Oui;noix acajou odara.avif;100;0;Produits Locaux;100
57360;PL HUILE DE TCHOTCHO ISRAEL AGRO 100ML;57;1 000,00;Produits Locaux;;Oui;huile tchotcho israel agro.avif;100;0;Produits Locaux;100
57363;PL CAFE GRAIN TORIFFIE ROBUSTA ME 150G;57;3 300,00;Produits Locaux;;Oui;cafe grain robusta.avif;100;0;Produits Locaux;100
57365;PL POUDRE DE BAOBAB ATACORA NATURE 450G;57;2 900,00;Produits Locaux;;Oui;poudre baobab atacora nature.avif;100;0;Produits Locaux;100
57369;PL THE DE KINKELIBA LA MAISON DU THE 40G;57;3 000,00;Produits Locaux;;Oui;the kinkeliba maison de the.avif;100;0;Produits Locaux;100
57370;THE DE HYSOPE;57;3 000,00;Produits Locaux;;Oui;the hysope maison the.avif;100;0;Produits Locaux;100
57370;THE DE SOUCHET;57;3 000,00;Produits Locaux;;Oui;the souchet maison de the.avif;100;0;Produits Locaux;100
57370;THE DE ROI DES HERBES;57;3 000,00;Produits Locaux;;Oui;the roi des herbes maison the.avif;100;0;Produits Locaux;100
57371;THE PETIT COLA MAISON DU THE 40G;57;3 000,00;Produits Locaux;;Oui;the petit cola maison the.avif;100;0;Produits Locaux;100
57371;THE ANACARDIER MAISON DU THE 40G;57;3 000,00;Produits Locaux;;Oui;the anarcadier maison de the.avif;100;0;Produits Locaux;100
57380;PL CROQUETTE DE GINGER + PETIT COLA AGRI LOCAL 180MG;57;1 400,00;Produits Locaux;;Oui;croquette gingembre petit cola agri.avif;100;0;Produits Locaux;100
57381;PL POP CORN DIGICORN LAIT;57; 600,00;Produits Locaux;;Oui;pop corn lait.avif;100;0;Produits Locaux;100
57381;PL POP CORN DIGICORN CHOCOLAT;57; 600,00;Produits Locaux;;Oui;pop corn chocolat.avif;100;0;Produits Locaux;100
57381;PL POP CORN DIGICORN FRAISE;57; 600,00;Produits Locaux;;Oui;pop corn fraise.avif;100;0;Produits Locaux;100
57381;PL POP CORN DIGICORN SALE;57; 600,00;Produits Locaux;;Oui;pop corn sale.avif;100;0;Produits Locaux;100
57381;PL POP CORN DIGICORN MENTHE;57; 600,00;Produits Locaux;;Oui;pop corn menthe.avif;100;0;Produits Locaux;100
57385;PL PIMENT ASSAISONNE AU POISSON FUME 2D;57;1 000,00;Produits Locaux;;Oui;piment poisson fume.avif;100;0;Produits Locaux;100
57386;PL CHIPS DE PATATES 2D;57; 500,00;Produits Locaux;;Oui;chips patate douce 2D.avif;100;0;Produits Locaux;100
57387;PL LES JUS DE FRUITS DIARRA BAOBAB NATURE 1L;57;1 500,00;Produits Locaux;;Oui;jus darra baobab nature.avif;100;0;Produits Locaux;100
57387;PL LES JUS DE FRUITS DIARRA BAOBAB 1L;57;1 500,00;Produits Locaux;;Oui;jus diarra baobab.avif;100;0;Produits Locaux;100
57387;PL LES JUS DE FRUITS DIARRA ANANAS ET PASTEQUE 1L;57;1 500,00;Produits Locaux;;Oui;jus darra ananas et pasteque.avif;100;0;Produits Locaux;100
57387;PL LES JUS DE FRUITS DIARRA ANANAS ET GINGEMBRE 1L;57;1 500,00;Produits Locaux;;Oui;jus diarra ananas et gingembre.avif;100;0;Produits Locaux;100
57387;PL LES JUS DE FRUITS DIARRA ANANAS 1L;57;1 500,00;Produits Locaux;;Oui;jus diarra ananas.avif;100;0;Produits Locaux;100
57387;PL LES JUS DE FRUITS DIARRA ANANAS ET BETTERAVE 1L;57;1 500,00;Produits Locaux;;Oui;jus diarra ananas et betterave.avif;100;0;Produits Locaux;100
57391;PL SAVON NOIR BEURRE DE KARITE NATURA 135G;57; 850,00;Produits Locaux;;Oui;savon noir beurre de karite natura.avif;100;0;Produits Locaux;100
57395;PL LES SIROPS DE CITRON DIVINA 1L;57;2 500,00;Produits Locaux;;Oui;sirop citron divina 1L.avif;100;0;Produits Locaux;100
57395;PL LES SIROPS DE MENTHE DIVINA 1L;57;2 500,00;Produits Locaux;;Oui;menthe divina sirop 1L.avif;100;0;Produits Locaux;100
57395;PL LES SIROPS DE BISSAP DIVINA 1L;57;2 500,00;Produits Locaux;;Oui;sirop bissap divina 1L.avif;100;0;Produits Locaux;100
57406;PL PUR BEURRE DE KARITE YONA 100ML;57;1 300,00;Produits Locaux;;Oui;pur beurre karite yona 100ml.avif;100;0;Produits Locaux;100
57407;PL PUR BEURRE DE KARITE YONA 450ML;57;2 700,00;Produits Locaux;;Oui;pur beurre karite yona 450 ml.avif;100;0;Produits Locaux;100
57410;PL LEGUMES PRECUIT FOTETE  BADEME 50G;57; 600,00;Produits Locaux;;Oui;fotete bademe.avif;100;0;Produits Locaux;100
57411;PL CREME DU BADAMIER 75CL;57;5 000,00;Produits Locaux;;Oui;creme badamier 75cl.avif;100;0;Produits Locaux;100
574120;PL DIETE +;57;1 200,00;Produits Locaux;;Oui;diete +.avif;100;0;Produits Locaux;100
574121;PL STICK DE POUDRE DE BAOBAB;57; 700,00;Produits Locaux;;Oui;stick poudre baobab.avif;100;0;Produits Locaux;100
574125;PL PATE DE AKPI  ISRAEL AGRO;57;1 300,00;Produits Locaux;;Oui;pate akpi israel agro.avif;100;0;Produits Locaux;100
57414;PL BAUME COIFFANT DISCIPLINANT BIOTERRA 100G;57;5 000,00;Produits Locaux;;Oui;baume coiffant bio terra.avif;100;0;Produits Locaux;100
57427;PL AKLUI DE FONIO PRO SAINS BENIN 500G;57;1 500,00;Produits Locaux;;Oui;aklui de fonio pro sains.avif;100;0;Produits Locaux;100
57428;PL DOYIWE CUISSON RAPIDE SIDKO 1KG;575;3 000,00;Produits Locaux;;Oui;doyiwe 1kg.avif;100;0;Produits locaux ;100
57429;PL MIEL AROMATISE BASILIC ROMARIN 215G;57;2 200,00;Produits Locaux;;Oui;miel basilic romarin.avif;100;0;Produits Locaux;100
57429;PL MIEL AROMATISE GINGEMBRE 215G;57;2 200,00;Produits Locaux;;Oui;miel arome gingembre.avif;100;0;Produits Locaux;100
57429;PL MIEL AROMATISE CITRON 215G;57;2 200,00;Produits Locaux;;Oui;miel arome citron.avif;100;0;Produits Locaux;100
57429;PL MIEL AROMATISE MENTHE POIVREE 215G;57;2 200,00;Produits Locaux;;Oui;miel arome menthe poivree.avif;100;0;Produits Locaux;100
57429;PL MIEL AROMATISE EUCALYPTUS 215G;57;2 200,00;Produits Locaux;;Oui;miel arome eucalyptus.avif;100;0;Produits Locaux;100
57431;PL SUCRE ENT STICK WHITE 250G;57;1 200,00;Produits Locaux;;Oui;sucre en stick white.avif;100;0;Produits Locaux;100
57432;PL EPONGE RT16 WOURA GRAND;57;2 200,00;Produits Locaux;;Oui;eponge woura grand.avif;100;0;Produits Locaux;100
57434;PL EPONGE RT12 WOURA PETIT;57;1 000,00;Produits Locaux;;Oui;eponge woura petit.avif;100;0;Produits Locaux;100
57436;PL GARI MIX CRISPY SUNNY 130G;57; 300,00;Produits Locaux;;Oui;gari mix sunny.avif;100;0;Produits Locaux;100
57439;PL FARINE D'IGNAME PILEE AGOU SUZANNE SANTE 500G;57;2 500,00;Produits Locaux;;Oui;farine igname pilee agou suzanne.avif;100;0;Produits Locaux;100
57441;PL MASQUE VISAGE ECLAT & PURETE PURETHNIK 50ML;57;3 500,00;Produits Locaux;;Oui;masque visage eclat purete.avif;100;0;Produits Locaux;100
57442;PL CREME VISAGE  PURETHNIK 50ML;57;4 000,00;Produits Locaux;;Oui;creme visage purethink.avif;100;0;Produits Locaux;100
57443;PL GOMMAGE CORPS  PURETHNIK 100ML;57;3 500,00;Produits Locaux;;Oui;gommage corps purethink.avif;100;0;Produits Locaux;100
57445;PL FARINE DE SHORGO 500G AFRICA FOOD;57;1 100,00;Produits Locaux;;Oui;farine sorgho africa food.avif;100;0;Produits Locaux;100
57445;PL FARINE DE MIL 500G AFRICA FOOD;57;1 100,00;Produits Locaux;;Oui;farine de mil africa food.avif;100;0;Produits Locaux;100
57446;PL BEURRE DE KARITE AU MIEL;57;1 500,00;Produits Locaux;;Oui;karilor miel.avif;100;0;Produits Locaux;100
57446;PL BEURRE DE KARITE AU CURCUMA;57;1 500,00;Produits Locaux;;Oui;karite curcuma.avif;100;0;Produits Locaux;100
57446;PL BEURRE DE KARITE ALOE VERA;57;1 500,00;Produits Locaux;;Oui;beurre de karite aloe vera.avif;100;0;Produits Locaux;100
57446;PL BEURRE DE KARITE AU SENTEUR LEMON GRASS;57;1 500,00;Produits Locaux;;Oui;karilor karite lemon grass.avif;100;0;Produits Locaux;100
57446;PL BEURRE DE KARITE AU COCO;57;1 500,00;Produits Locaux;;Oui;beurre de karite karilor coco.avif;100;0;Produits Locaux;100
57446;PL BEURRE DE KARITE AUX CAROTTES KORO WHITE;57;1 500,00;Produits Locaux;;Oui;beurre de karite carotte coco white.avif;100;0;Produits Locaux;100
57448;PL HUILE VEGETALE TCHOTCHO BIO VIVRE 100ML;57;1 000,00;Produits Locaux;;Oui;huile vegetale tchotcho bio.avif;100;0;Produits Locaux;100
